State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
13,141,Hancock,Georgia,GA,9643,2285.391,2275.748,6113.661999999998,1118.588,135.00199999999998,2227.533000000001,7386.5380000000005,19.285999999999998,19.285999999999998,57.858,2556.2036831369,7610.560488970605,2328.3205607014347,2553.55763469119,2228.7750626378493,753.1363872747331,1607.0
13,143,Haralson,Georgia,GA,28338,4137.348,7339.541999999998,17229.504,3372.222,425.07,26496.03,1558.59,28.338,113.352,283.38,8699.766,22365.2455808824,6546.078,7504.170512483556,6549.7280644023,4845.798000000001,3792.0
13,145,Harris,Georgia,GA,27779,2333.436,6694.739000000001,17861.897,2889.0160000000005,333.348,22195.421,5111.335999999998,111.116,194.453,472.243,6805.855,24639.973,4361.303,7356.14202365307,5083.557,1944.53,2815.0
13,147,Hart,Georgia,GA,24036,3389.0759999999996,5720.568,14373.528,3557.328,360.54,19036.512,4711.056000000001,24.036,168.252,336.504,5792.6759999999995,18969.971161764744,5239.848,6364.9602102496565,7018.512,2547.8160000000003,2884.0
13,149,Heard,Georgia,GA,11346,1679.208,3142.842,6943.7519999999995,1100.562,170.19,10097.94,1168.638,22.692000000000004,22.692000000000004,158.844,3007.64150045331,8954.62193382355,2739.513126798556,3004.528147174763,2622.387416850466,886.1438815741078,1709.0
13,151,Henry,Georgia,GA,167848,11077.968,48172.376,108429.808,10070.88,1174.9360000000001,114975.88,45654.656,503.544,4531.896000000002,6713.92,32730.36,132767.76799999998,43304.78400000001,34240.992,36255.168000000005,12588.6,13976.0
13,153,Houston,Georgia,GA,126163,14256.419000000002,35577.966,78094.897,11480.833,1135.467,87304.796,33937.846999999994,504.652,2523.26,4668.031,27377.371,102444.356,30279.12,42012.278999999995,31540.75,12237.810999999998,13800.0
13,155,Irwin,Georgia,GA,10093,1756.1819999999998,2795.761,5985.149,1140.509,171.581,7438.541,2583.808,20.186,50.465,262.418,2675.4914211242076,7965.714716911782,2436.9739105215785,2672.721892247037,2332.783024702252,999.207,1868.0
13,157,Jackson,Georgia,GA,52292,6379.623999999999,13595.92,33153.128,4863.156,679.796,47376.552,3712.732,52.29200000000001,732.0879999999999,1987.096,15007.803999999998,41885.892,11556.532000000001,14275.716,11347.364,3817.316,6189.0
13,159,Jasper,Georgia,GA,13147,1814.286,3483.955,8243.169,1288.406,131.47,10070.602,2984.369,13.147,13.147,354.969,3485.0575362647337,10376.028077205905,3174.3679779676204,3481.449986859387,3038.650393912663,1026.8053596910624,1719.0
13,161,Jeff Davis,Georgia,GA,13083,2315.691,3676.323,7862.883000000002,1412.9640000000004,143.91299999999998,10976.637000000002,1962.45,39.249,104.66400000000002,955.059,3468.0921690843165,11303.712000000001,3158.915057104311,3464.502181340333,3023.8581504190593,1530.7109999999998,2495.0
13,163,Jefferson,Georgia,GA,16926,3402.126,4908.54,9766.302,1912.638,338.52,7345.884,9478.56,16.926000000000002,50.778,304.668,4486.809451495922,14810.25,4086.8146645683382,4482.164940867269,2166.5280000000002,1489.4880000000003,3551.0
13,165,Jenkins,Georgia,GA,8729,1911.6509999999998,2426.6620000000007,5158.839,1003.835,139.66400000000002,5071.549,3587.619,26.187,26.187,366.61800000000005,2313.917033091569,6889.202790441192,2107.633534622298,2311.521787122202,1143.499,960.19,1908.0
13,167,Johnson,Georgia,GA,9538,2107.898,2575.26,5694.186,1106.408,162.14600000000004,5722.8,3767.51,0.0,28.614,114.456,2528.3698776065285,7527.691169117664,2302.968112410068,2525.752641261492,1573.77,972.8759999999999,1539.0
13,169,Jones,Georgia,GA,26836,2871.4519999999993,6896.852,16933.516,2683.6,295.19599999999997,20153.836,6252.788000000001,80.508,241.524,241.524,7113.7905258386245,21179.819691176515,6479.602879496391,7106.426701708261,6202.572599911784,2093.208,2891.0
13,171,Lamar,Georgia,GA,16378,2194.652,4160.012,10121.604,1850.714,245.67,11530.112,4651.352,32.756,81.89,229.292,4341.5434950136005,12926.035433823557,3954.4990296762517,4337.04935611037,3785.427561535072,1279.1525200441333,2403.0
13,173,Lanier,Georgia,GA,7553,1412.411,2031.757,4720.625,709.982,90.636,5506.1370000000015,1903.356,52.871,37.765,173.71899999999997,2002.178411151406,5961.066408088248,1823.6861137589897,2000.105860709588,1745.7158610498475,589.9034670834864,1337.0
13,175,Laurens,Georgia,GA,46896,8253.696000000002,12568.128,28137.6,5346.144,844.128,29732.064,16460.496,93.792,422.064,703.44,14678.448,38689.2,13506.048,15194.303999999998,10457.808,3939.264,7636.0
13,177,Lee,Georgia,GA,31099,2830.0089999999996,8490.027,20556.439,1865.94,186.594,25283.487,5193.5329999999985,93.29699999999998,404.287,404.287,5691.117000000001,25594.477,5939.909000000001,5566.721,6903.977999999999,1990.336,3272.0
13,179,Liberty,Georgia,GA,57544,8689.144,21406.368,33260.432,2589.48,287.72,28426.736,25607.08,287.72,1381.056,3970.5360000000014,14270.912,44481.512,15134.072,11336.168,21233.736,2416.848,11681.0
13,181,Lincoln,Georgia,GA,8207,1222.843,1887.61,5129.375,1116.152,73.863,5490.483,2667.275,32.828,8.207,73.863,2175.5432570262924,6477.223886029426,1981.5956488309319,2173.2912483574196,1896.8740992501123,385.72900000000004,1341.0
13,183,Long,Georgia,GA,11083,2139.019,3502.228,6838.210999999998,687.1460000000002,55.415,8046.257999999999,2659.92,77.58099999999997,155.16199999999995,1008.553,2937.924444696284,8747.054018382372,2676.0112801258947,2934.883258869901,2561.600541243937,820.1419999999999,2282.0
13,185,Lowndes,Georgia,GA,96705,17116.785,26690.58,60827.445,8123.22,1063.755,60924.15,32976.405,386.82,1353.87,2901.15,26787.285,74076.02999999998,23209.2,31912.65,23305.905,9283.68,14359.0
13,187,Lumpkin,Georgia,GA,24324,3186.4439999999995,6348.564,15518.712,2189.16,267.564,23351.04,413.50800000000004,170.268,121.62,1167.552,5448.576,19197.2698676471,5205.335999999999,6441.225335085399,6713.424,1799.976,3055.0
13,189,McDuffie,Georgia,GA,21743,3805.025,6066.297,13111.029,2283.015,304.402,13241.487,8240.597,86.97200000000002,86.97200000000002,369.631,5763.718415684499,17160.263062500035,5261.806,5757.752115637306,4131.17,2804.847,3546.0
13,191,McIntosh,Georgia,GA,11068,1925.8319999999999,2955.156,6552.2559999999985,1416.704,143.884,7116.724,3796.324,44.272,44.272,110.68,3187.5840000000003,8735.215544117666,2672.3895017985565,2930.9111169513726,2567.776,1084.664,2264.0
13,193,Macon,Georgia,GA,13745,2886.45,3724.895,8260.745,1484.46,261.155,5388.04,8178.275,41.235,96.215,508.565,3643.577685856755,10847.988584558847,3318.7562072841665,3639.8060446780464,3176.8654190560246,1073.5102813534384,2743.0
13,195,Madison,Georgia,GA,27289,3492.992,6985.984,17219.359,2728.9,354.75700000000006,24478.233000000004,2346.854,54.578,191.023,654.936,8978.081,22813.604,6003.58,7226.385387647814,7477.186,2155.831,3822.0
13,197,Marion,Georgia,GA,7244,1448.8,2013.832,4462.304,666.4479999999999,101.41599999999998,4636.16,2455.716,21.732,65.196,485.348,1920.2674977334548,5717.193838235306,1749.0774802158244,1918.279737187906,1674.297060432291,565.7699874954026,1477.0
13,199,Meriwether,Georgia,GA,22919,3987.906,6096.4540000000015,13659.724000000002,2727.361000000001,412.542,13270.101,9396.79,91.676,68.757,297.947,6075.457037624662,18088.399444852977,5533.835832284163,6069.168042049921,5297.241072342307,2131.467,3795.0
13,201,Miller,Georgia,GA,6228,1183.32,1594.3680000000004,3556.188,909.288,174.38400000000001,4477.932,1725.156,12.456,6.2280000000000015,43.596000000000004,1650.942293744334,4915.334514705893,1503.7623615107887,1649.2333245729264,1439.4701949713292,411.04799999999994,1114.0
13,205,Mitchell,Georgia,GA,23791,5305.393,6352.196999999999,14607.674,2498.055,333.074,12299.947,11205.561000000003,71.373,118.955,618.566,8588.551,19556.202,6471.151999999999,6300.081892247029,4068.2610000000004,2950.0840000000003,4741.0
13,207,Monroe,Georgia,GA,23785,2759.06,5946.25,15269.97,2307.1449999999995,261.63500000000005,17363.05,6088.96,95.14,118.925,428.13,6305.01966228468,18771.874025735335,5742.933167715818,6298.493035479618,5497.398617115136,880.045,3033.0
13,209,Montgomery,Georgia,GA,8909,1639.2559999999999,2343.067,5621.5790000000015,855.2639999999999,80.181,6628.296000000001,2227.25,0.0,35.635999999999996,400.905,2361.632128286492,7590.468000000001,2151.094874550356,2359.1874901445412,1042.3529999999998,979.99,1540.0
13,211,Morgan,Georgia,GA,17492,2099.04,4425.4760000000015,10810.056,1959.104,279.872,12856.62,4442.968,17.492,87.46,349.84,4636.8469174977345,13805.239455882383,4223.47643345323,4632.047095926402,3480.908,647.2040000000001,2038.0
13,213,Murray,Georgia,GA,40812,5223.936000000001,11264.112,25997.244,3224.148,326.4960000000001,39628.452000000005,530.556,163.24800000000005,122.436,4979.0639999999985,17059.415999999997,32210.120779411835,12366.036,10807.403731931643,13182.275999999998,3917.952,5979.0
13,215,Muscogee,Georgia,GA,185271,31125.528000000002,54099.13200000001,109495.161,18897.642,2779.065,91338.603,85965.744,741.0840000000002,4261.233,7410.84,46873.562999999995,144881.92200000002,46503.02100000001,59657.262,40944.891,12413.157,29325.0
13,217,Newton,Georgia,GA,86713,9711.856,24799.917999999998,54108.912,6937.04,867.13,56970.441000000006,27748.16,173.42600000000004,1040.5559999999996,2774.8160000000007,24799.918,67202.575,25580.335,22962.422812089302,26794.316999999995,5289.4929999999995,8285.0
13,219,Oconee,Georgia,GA,29748,2112.1079999999997,8210.448,18889.98,2350.092,297.48,26981.436,1874.124,59.496,624.7080000000002,981.684,7377.504,22429.992000000002,4640.688,5354.64,4908.42,1576.644,2656.0
13,221,Oglethorpe,Georgia,GA,13609,1687.516,3456.686,8532.843,1415.336,204.135,10928.027,2558.492,13.609000000000002,27.218000000000004,367.443,3607.5262805983693,10740.653084558848,3285.9187504496344,3603.791957950057,2885.1079999999997,1905.26,1695.0
13,223,Paulding,Georgia,GA,112411,7643.947999999999,33835.711,72280.273,5732.960999999998,562.055,95324.528,14501.019000000002,337.23299999999995,786.877,4046.796,32261.957,88017.813,25966.941000000003,24842.831000000002,31025.436,7419.126,9423.0
13,225,Peach,Georgia,GA,24794,4661.272,6545.616,15545.838,2405.018,297.528,13760.67,10760.595999999998,74.382,99.176,1190.112,6572.4892792384435,22364.188000000002,5986.558123201428,6565.68578186595,5008.388,3124.044,3999.0
13,227,Pickens,Georgia,GA,28442,2901.084,6598.544,17804.692,3697.46,341.3040000000001,27588.74,455.07200000000006,113.768,113.768,767.9340000000002,5631.516,22447.325669117694,6371.007999999999,7531.710696452019,6911.406,2332.244,3068.0
13,229,Pierce,Georgia,GA,17119,2824.635,4399.583,10613.78,1900.209,222.547,15081.839,1831.733,51.357,68.476,479.332,4245.512,13510.85606250003,4133.414879046755,4533.273166885666,5495.1990000000005,924.426,2857.0
13,231,Pike,Georgia,GA,16128,1693.44,4161.024,10225.152,1532.16,209.664,13950.72,2016.0,32.256,80.64,225.792,4275.272529465096,12728.727529411792,3894.13605755395,4270.846990801567,3727.645360388182,1259.6270511217353,1740.0
13,233,Polk,Georgia,GA,40479,5909.934,11050.767,24246.921,4493.169,688.143,34609.545,5302.749,121.43699999999998,283.353,4047.9,12265.136999999999,31947.306650735365,7245.741,10719.222181340316,10443.582,4290.773999999999,6406.0
13,235,Pulaski,Georgia,GA,9737,1635.816,2297.932,6124.5729999999985,1148.966,165.52899999999997,6455.6309999999985,3154.788,29.211,68.15899999999999,428.42800000000005,2239.51,7684.748261029428,2697.1489999999994,2578.4497240473,1733.1860000000001,710.8009999999999,1513.0
13,237,Putnam,Georgia,GA,19829,2696.7439999999997,4600.328,12075.861,2914.863,257.777,14078.59,5512.4619999999995,39.658,138.803,753.502,5256.347903445151,15649.673746323562,4787.74949685251,5250.906806833102,4583.053066166744,1844.0970000000002,3004.0
13,239,Quitman,Georgia,GA,2467,493.4,616.75,1420.9920000000004,374.984,51.807,1346.9820000000002,1112.617,2.467,0.0,32.071,653.9618880326384,1947.0344007352985,595.6618089028766,653.2849408672784,570.1947609175127,192.6773273262228,563.0
13,241,Rabun,Georgia,GA,16087,1946.5269999999998,3571.3140000000003,9571.765,2638.268,305.653,15636.564000000002,209.13100000000003,64.348,80.435,1142.177,4264.4040911151415,12696.369033088262,3185.2260000000006,4259.989802890923,3718.169079400092,1238.699,2266.0
13,243,Randolph,Georgia,GA,7310,1725.16,2090.66,4108.22,950.3,153.51,2850.9,4393.31,29.24,29.24,109.65,1937.7630326382598,5769.283125000013,1765.013304856112,1935.7571616294306,1689.55156153507,570.9247112909156,1701.0
13,245,Richmond,Georgia,GA,195769,36413.03400000001,56773.01,117461.4,19185.362,2349.228,85551.05300000001,103170.263,587.307,3328.073,5089.9940000000015,59905.314000000006,152308.282,54228.013,56185.703,53444.937000000005,18206.517000000003,34098.0
13,247,Rockdale,Georgia,GA,78545,8561.405,21914.055,49404.805,6597.78,706.905,48854.99,27019.48,235.635,1649.445,6676.325,16887.175,57337.85,17986.805,20799.459132720054,13431.195,9111.22,9397.0
13,249,Schley,Georgia,GA,4122,634.788,1141.794,2539.152,387.468,53.58600000000001,3000.816,1096.4520000000002,0.0,12.366,94.80599999999998,1092.6756799637355,3253.2127279411834,995.2646843525162,1091.544599211561,952.7129325099258,321.9359315924971,733.0
13,251,Screven,Georgia,GA,15430,2854.55,4258.68,8980.26,1897.89,293.17,8455.64,6850.92,46.29,77.15,185.16,4090.243993653673,12177.843860294144,3725.6026393884827,4086.009986859386,2113.91,1959.61,2731.0
13,253,Seminole,Georgia,GA,9226,1919.0080000000003,2417.212,5323.402000000001,1310.092,175.29399999999995,6107.612000000001,3081.4839999999995,18.452,18.452,313.684,2445.663712601995,7281.45090441178,2227.635123201435,2443.1320893561046,2132.3943511248367,802.6619999999999,1965.0
13,255,Spalding,Georgia,GA,61289,9990.107,17160.92,37018.556,6312.767000000002,735.4680000000002,40328.162000000004,19857.636000000002,122.57800000000002,551.601,1409.6470000000002,16246.72483000907,48371.21661397069,14798.344793615082,16229.907069645165,16364.163,2758.005,9174.0
13,257,Stephens,Georgia,GA,25060,3909.36,6214.88,14810.46,3458.28,576.3799999999999,21601.72,3007.2,75.18,200.48,375.9,8495.34,19778.144338235335,6741.14,6636.1250985545175,6214.88,3784.06,3482.0
13,259,Stewart,Georgia,GA,4882,1034.984,1210.736,2763.212,746.946,161.106,1845.396,3007.312,9.764,14.646,82.994,1294.139415231188,3853.0287573529495,1178.7681196043145,1292.7997897503255,1128.3708239964722,381.29335711658683,1017.0
13,261,Sumter,Georgia,GA,32912,6845.696,9544.48,19088.96,3587.408,691.1519999999998,16126.88,16390.176,98.736,197.472,1151.92,9610.304,26658.72,8425.472000000002,8715.408988173434,8491.296,3060.8160000000003,5966.0
13,263,Talbot,Georgia,GA,6709,1214.3290000000002,1623.578,4159.58,818.4979999999998,107.344,2858.034,3804.003000000001,6.7090000000000005,20.127,114.053,1778.4476314596561,5294.954922794129,1619.9007198740978,1776.6066754270653,1550.643149977946,523.9854840014709,1180.0
13,265,Taliaferro,Georgia,GA,1826,390.76399999999995,414.502,1060.906,281.204,69.38799999999999,704.836,1117.5120000000004,0.0,0.0,18.26,484.04313236627394,1441.1369338235327,440.8911483812942,483.5420762155048,422.0411971768862,142.6140250091945,407.0
13,267,Tattnall,Georgia,GA,23211,5059.998,5617.062,15063.939000000002,2228.256,301.743,16062.012,6870.456,69.633,116.055,2738.898,7566.786,18318.85507720592,6313.392,6146.492404730603,5477.795999999999,2529.999,3854.0
13,269,Taylor,Georgia,GA,8887,1786.287,2408.377,5269.991,1022.005,186.627,5216.669,3590.348,17.774,53.322,213.288,2355.8002833182236,7013.901386029427,2145.7829330035934,2353.3616819973663,2054.0416863696537,694.0913692534017,1622.0
13,271,Telfair,Georgia,GA,13205,3050.355,2812.665,8728.505,1465.755,211.28,7579.67,5559.305,0.0,39.615,422.56,6919.42,10421.803511029435,3446.505,3496.80893561103,2944.715,1584.6,2227.0
13,273,Terrell,Georgia,GA,10711,2431.397,3106.19,6287.357000000001,1156.788,171.37600000000003,4070.18,6555.132000000001,21.422000000000004,64.26599999999999,160.665,2839.31324796011,8453.459856617665,2586.191177607909,2836.3741392904008,2475.6206259373644,836.549190511217,2395.0
13,275,Thomas,Georgia,GA,44692,7552.947999999999,11798.688,26636.432,5318.348000000001,983.2239999999999,26993.968,17072.343999999997,89.384,223.46,804.456,16670.115999999998,35038.528000000006,12469.068000000001,11834.864441524283,9966.315999999999,4513.892,7527.0
13,277,Tift,Georgia,GA,40793,7383.533,11707.591,24353.421,4201.679,571.102,28636.686,11340.454000000002,81.586,571.102,4120.093,13584.069,32552.814,12360.279000000002,11748.384000000002,7138.775,3956.921,7537.0
13,279,Toombs,Georgia,GA,27274,5754.814,7854.911999999999,16009.838,3000.14,436.384,20128.212,6845.774,54.548,163.644,3000.14,7636.72,22664.694,6763.952000000001,7222.413245729286,8073.104,3654.7160000000003,5925.0
13,281,Towns,Georgia,GA,10315,1248.115,1928.905,5642.305,2465.285,278.50500000000005,10108.7,123.78,20.63,41.26,144.40999999999997,2734.3400385312793,8140.924136029429,2490.5762297661827,2731.509592641255,2384.0936193206903,484.805,1101.0
13,283,Treutlen,Georgia,GA,6753,1485.66,1789.545,4011.282,844.125,108.04800000000002,4524.51,2187.972,0.0,33.765,108.04800000000002,1877.3339999999998,5329.6811139706,1630.524602967623,1788.258291721415,1276.317,756.3359999999999,1336.0
13,285,Troup,Georgia,GA,62015,9426.28,17426.215,37271.015,6201.5,1054.255,40619.825,20340.92,62.015,620.15,1426.345,16806.065,48867.82,14387.48,16422.15873850193,14387.48,6139.485,8813.0
13,287,Turner,Georgia,GA,9474,2103.228,2785.356,5447.55,1070.562,170.532,5513.868,3884.34,18.948,47.37,303.168,2511.4045104261113,7477.180345588251,2287.5151915467586,2508.804835742438,2189.7142946625518,739.9371702831921,2247.0
13,289,Twiggs,Georgia,GA,10299,1699.335,2605.647,6416.276999999999,1143.189,133.887,5973.42,4263.786,10.299,20.598000000000006,144.18599999999995,2730.0986967361746,8128.296430147076,2486.712999550355,2727.272641261492,2380.3955584472897,804.3712177271052,1792.0
13,291,Union,Georgia,GA,19782,2532.096,3897.054,11414.214000000002,4015.746000000001,454.986,19386.36,237.38400000000001,39.564,59.346000000000004,197.82,3837.708,15612.579860294152,5242.23,5238.460762155047,3066.21,1760.5980000000002,2406.0
13,293,Upson,Georgia,GA,27679,4539.356,7085.824000000001,16856.511000000002,3238.443,525.901,19402.979,7971.5520000000015,83.03699999999998,110.716,470.543,7337.25622166818,25492.359,6683.146821492794,7329.661077529549,6397.414182179097,2161.7818172122097,4021.0
13,295,Walker,Georgia,GA,63890,9008.49,15397.49,39739.58,7794.58,958.35,60439.94,2619.49,127.78,255.56,830.57,19550.34,53092.59,16611.4,17953.09,19486.45,5238.98,7490.0
13,297,Walton,Georgia,GA,75647,8018.581999999999,20651.631,47052.434,7035.171000000001,907.764,63165.245,10968.815,226.941,756.47,1891.175,19970.807999999997,58096.89599999999,20424.69,19743.867000000002,19592.572999999997,4538.82,7351.0
13,299,Ware,Georgia,GA,34492,6518.987999999999,9002.412,20212.312,4518.452,793.3159999999998,24696.272,9416.316,68.98400000000001,172.46,931.284,12486.104000000001,24523.811999999998,11623.804000000002,12037.708,8760.967999999999,4518.452,6258.0
13,301,Warren,Georgia,GA,6101,1226.3010000000002,1604.5629999999999,3544.6810000000005,811.433,134.222,2501.41,3569.085,12.202,12.202,67.111,1617.276643245694,4815.102099264716,1473.0979716726592,1615.602522996054,1410.116836788709,476.4995435821992,1175.0
13,303,Washington,Georgia,GA,20118,3923.01,5371.5059999999985,12030.563999999997,2333.688,382.242,9274.398,10722.893999999998,40.236,60.354,140.826,5332.957139619222,15877.761683823564,4857.52909262589,5327.43674113008,4649.849290692549,2575.1040000000003,3431.0
13,305,Wayne,Georgia,GA,28390,4968.25,7438.18,17743.75,2867.39,312.29,22257.76,5734.78,56.78,170.34,1249.16,9056.41,24841.25,8176.32,7517.940604467788,7807.25,2129.25,4558.0
13,307,Webster,Georgia,GA,2289,393.70799999999997,560.805,1391.7119999999998,286.125,50.358,1210.881,1075.83,0.0,0.0,98.427,606.7769605621036,1806.5511727941216,552.6833727517976,606.1488567674099,529.0538337009268,178.77519345347548,424.0
13,309,Wheeler,Georgia,GA,6706,1609.44,1401.554,4620.434,563.304,120.708,4385.724,2253.216,46.942,6.706,308.476,1777.6523798730739,5458.684,1864.2680000000003,1775.8122470433598,1321.0819999999999,596.8340000000001,1183.0
13,311,White,Georgia,GA,24055,2838.49,5676.98,14793.825,3247.425,336.77,22972.525,529.21,72.165,264.605,577.32,6615.125,18984.966562500038,3752.58,6369.9915900131255,5604.815,1611.685,3153.0
13,313,Whitfield,Georgia,GA,90889,10997.569,27448.478,53988.066,8452.677000000001,999.779,84799.43699999999,3544.671,454.445,1272.4460000000001,25358.031000000006,29811.591999999997,70257.197,22358.694,25721.587000000003,29084.48,7271.12,15142.0
13,315,Wilcox,Georgia,GA,8721,1936.062,1944.783,5563.9980000000005,1029.078,183.141,5529.114000000001,3165.723,8.721,17.442,130.815,2311.796362194017,7770.411,2105.701919514385,2309.40331143232,2015.6743048081182,976.752,1395.0
13,317,Wilkes,Georgia,GA,10457,1767.233,2467.8520000000008,6180.0869999999995,1526.7219999999998,271.882,5939.576,4412.854,20.914,41.828,261.425,2771.9819469628296,8252.995025735312,2524.8623979316503,2769.1125361366558,2416.9139095721243,962.044,1702.0
13,319,Wilkinson,Georgia,GA,10143,1541.736,2708.181,6055.371,1237.4460000000001,142.00199999999995,5964.084,4128.201,20.285999999999998,10.142999999999999,172.43099999999995,2688.7456142339083,8005.176297794134,2449.0465049460386,2685.962365308798,2344.33946493163,517.293,1681.0
13,321,Worth,Georgia,GA,21996,3827.3039999999996,5960.916,13131.612,2529.54,351.936,15199.236,6576.804,65.988,65.988,263.952,7522.6320000000005,18542.628,7236.684,5824.748909329815,5740.956,3695.328,3701.0
15,1,Hawaii,Hawaii,HI,167293,21915.382999999998,44667.231,100375.8,18904.109,3345.86,60058.18700000001,1171.0510000000002,836.465,60225.48,10706.752,33793.186,126975.38700000002,32789.428,39983.026999999995,35298.823000000004,11375.923999999999,24902.0
15,3,Honolulu,Hawaii,HI,905266,95052.93,222695.436,555833.324,106821.388,19915.852000000006,207305.914,27157.98,2715.798,498801.566,42547.502,172000.54,697960.0859999999,161137.348,216358.574,162947.88,62463.35400000001,106915.0
15,5,Kalawao,Hawaii,HI,111,14.818676751592339,1.5539999999999998,91.353,12.986999999999998,4.995,45.95399999999999,0.0,0.0,62.049,5.9940000000000015,29.42430870353582,87.60470955882373,26.801159622302112,29.393850197108996,25.655297309219257,8.669308201544682,12659.02039515615
15,7,Kauai,Hawaii,HI,62640,6577.2,16223.76,37584.0,7328.88,1503.36,21234.96,250.56,250.56,27436.32,3570.48,10836.72,48232.8,10899.36,16411.68,12966.48,4384.8,8126.0
15,9,Maui,Hawaii,HI,139884,14268.167999999998,35110.884000000005,88826.34,13568.747999999998,2517.9120000000007,53575.57199999999,839.304,699.42,56653.02,8113.272,27836.915999999997,104913.0,24759.467999999997,29935.175999999996,29095.872000000003,8253.156,17838.0
16,1,Ada,Idaho,ID,344727,32059.611,91697.382,220625.28,27922.887000000002,4826.178,326111.742,2757.8160000000007,2413.089,7239.267000000002,18270.531000000003,53432.685,265439.79,63774.495,74461.032,62395.587,17581.077,36577.0
16,3,Adams,Idaho,ID,3591,477.603,728.9730000000002,2197.692,588.924,75.411,3504.816,3.591,53.865,14.364,75.411,818.748,2858.4359999999997,869.0219999999999,950.9307752956613,596.1060000000001,183.141,634.0
16,5,Bannock,Idaho,ID,78155,10550.925,22743.105,47205.62,7112.105,1094.17,73074.925,547.085,2422.805,1016.015,4064.06,13677.125,62524.0,18522.735,17272.255,14067.9,5470.85,12259.0
16,7,Bear Lake,Idaho,ID,6176,691.712,1741.6319999999996,3452.384,833.76,154.4,6101.887999999999,18.528,37.056,12.352,142.048,1605.76,4897.568,1525.4719999999998,1716.928,1124.032,438.496,1121.0
16,9,Benewah,Idaho,ID,9218,1189.122,2286.064,5447.838000000002,1290.52,193.578,8314.636,18.436,737.44,18.436,184.36,2286.064,7521.887999999999,2608.694,2829.926,2562.604,553.08,1507.0
16,11,Bingham,Idaho,ID,43739,5642.331,14302.653,24931.23,3892.7709999999997,612.346,39846.229,131.21699999999998,3061.73,262.434,6079.721,10016.231,34291.376000000004,11284.662,10103.709,7260.674,3586.598,8846.0
16,13,Blaine,Idaho,ID,21166,1333.4579999999999,4889.346000000001,14350.548,1756.7780000000002,190.49400000000003,20573.352,105.83,84.664,211.66,3196.066,2370.5919999999996,14668.038,2053.102,4296.698,2942.074,402.154,2677.0
16,15,Boise,Idaho,ID,7535,753.5,1770.725,4890.215,798.71,75.35,7354.16,7.535,67.815,22.605,271.26,1574.815,5946.860238970601,1288.4850000000001,1995.3392904073542,1439.185,414.425,1159.0
16,17,Bonner,Idaho,ID,40908,5481.6720000000005,9204.3,26017.487999999998,5072.5920000000015,613.62,39680.76,81.816,409.08,163.632,736.3439999999999,8263.416,31335.528,7813.428000000001,11781.504,9081.576,2290.848,6208.0
16,19,Bonneville,Idaho,ID,91856,10655.295999999998,27832.368,54562.46399999999,8267.04,1194.128,88732.896,642.992,642.992,826.7040000000002,7440.335999999998,16901.504,74495.216,19381.616,19657.183999999997,14237.68,6521.776,13095.0
16,21,Boundary,Idaho,ID,10619,1465.422,2782.178,6392.638000000001,1284.899,159.285,10204.859,21.238000000000003,265.475,74.333,350.427,2251.228,8155.392,2123.8,1943.277,2378.656,520.331,1990.0
16,23,Butte,Idaho,ID,2808,393.12,783.432,1561.2480000000005,404.352,58.968,2754.648,11.232,16.848,5.6160000000000005,134.784,749.7359999999999,2216.1623823529458,679.536,743.5849671484871,718.8480000000001,289.224,570.0
16,25,Camas,Idaho,ID,1050,77.7,227.85,693.0,112.35,16.8,1032.15,10.5,1.05,2.1,61.95,278.3380553037172,828.6931985294135,253.5244829136686,278.049934296977,242.68524481693893,82.00696947407133,186.0
16,27,Canyon,Idaho,ID,164593,22220.055,50365.458,97603.649,13990.405,2633.488,157680.094,987.558,1481.3370000000002,1645.93,32589.414,37362.611000000004,132168.179,39337.727,35552.088,32918.6,12344.475,25735.0
16,29,Caribou,Idaho,ID,7131,713.1,2003.811,4114.587,869.982,142.62,7073.952000000001,0.0,21.393,14.262,270.978,1747.095,5597.835,1604.475,1568.82,1269.318,691.707,1143.0
16,31,Cassia,Idaho,ID,21324,3113.3039999999996,6908.976,11664.228,2302.992,447.804,20812.224,63.972,191.91600000000003,85.296,4456.7159999999985,5245.704000000001,16206.24,4584.66,4499.3640000000005,3731.7,1407.384,5177.0
16,33,Clark,Idaho,ID,943,151.823,292.33,518.65,115.98900000000002,16.031,920.368,0.943,10.373,3.772,371.542,249.97408204895746,744.245415441178,227.68913084532335,249.71532194480886,217.9544627260699,73.65006877528499,271.0
16,35,Clearwater,Idaho,ID,8373,1071.7440000000001,1649.481,5149.395,1415.0369999999998,159.08700000000002,8063.199,25.119,150.714,33.492000000000004,142.341,1783.4489999999998,6480.702000000001,1883.925,2955.669,2026.266,711.705,1291.0
16,37,Custer,Idaho,ID,4077,489.24,868.4010000000002,2548.125,578.934,81.54,4023.999,0.0,28.539,0.0,212.004,717.5520000000001,3008.8259999999996,1002.9420000000001,1079.6281734559764,864.324,240.54300000000003,838.0
